customer_id,revenue_date,subscription_tier,monthly_revenue,acquisition_source,customer_lifetime_month
1877,2024-07-27,Starter,29,Microsoft Dynamics 365,4
1878,2024-06-11,Professional,59,Microsoft Dynamics 365,1
1878,2024-07-11,Professional,59,Microsoft Dynamics 365,2
1878,2024-08-10,Professional,59,Microsoft Dynamics 365,3
1878,2024-09-09,Professional,59,Microsoft Dynamics 365,4
1878,2024-10-09,Professional,59,Microsoft Dynamics 365,5
1878,2024-11-08,Professional,59,Microsoft Dynamics 365,6
1878,2024-12-08,Professional,59,Microsoft Dynamics 365,7
1878,2025-01-07,Business,99,Microsoft Dynamics 365,8
1878,2025-02-06,Business,99,Microsoft Dynamics 365,9
1878,2025-03-08,Business,99,Microsoft Dynamics 365,10
1878,2025-04-07,Business,99,Microsoft Dynamics 365,11
1879,2024-05-22,Professional,59,Microsoft Dynamics 365,1
1879,2024-06-21,Professional,59,Microsoft Dynamics 365,2
1879,2024-07-21,Professional,59,Microsoft Dynamics 365,3
1879,2024-08-20,Professional,59,Microsoft Dynamics 365,4
1879,2024-09-19,Professional,59,Microsoft Dynamics 365,5
1879,2024-10-19,Professional,59,Microsoft Dynamics 365,6
1880,2024-08-04,Business,99,Microsoft Dynamics 365,1
1880,2024-09-03,Business,99,Microsoft Dynamics 365,2
1880,2024-10-03,Business,99,Microsoft Dynamics 365,3
1880,2024-11-02,Business,99,Microsoft Dynamics 365,4
1880,2024-12-02,Business,99,Microsoft Dynamics 365,5
1880,2025-01-01,Business,99,Microsoft Dynamics 365,6
1880,2025-01-31,Business,99,Microsoft Dynamics 365,7
1880,2025-03-02,Business,99,Microsoft Dynamics 365,8
1880,2025-04-01,Business,99,Microsoft Dynamics 365,9
1880,2025-05-01,Business,99,Microsoft Dynamics 365,10
1880,2025-05-31,Business,99,Microsoft Dynamics 365,11
1880,2025-06-30,Business,99,Microsoft Dynamics 365,12
1881,2024-08-01,Professional,59,Microsoft Dynamics 365,1
1881,2024-08-31,Professional,59,Microsoft Dynamics 365,2
1881,2024-09-30,Professional,59,Microsoft Dynamics 365,3
1881,2024-10-30,Professional,59,Microsoft Dynamics 365,4
1881,2024-11-29,Professional,59,Microsoft Dynamics 365,5
1881,2024-12-29,Professional,59,Microsoft Dynamics 365,6
1881,2025-01-28,Business,99,Microsoft Dynamics 365,7
1881,2025-02-27,Business,99,Microsoft Dynamics 365,8
1882,2024-06-13,Starter,29,Microsoft Dynamics 365,1
1882,2024-07-13,Starter,29,Microsoft Dynamics 365,2
1882,2024-08-12,Starter,29,Microsoft Dynamics 365,3
1882,2024-09-11,Starter,29,Microsoft Dynamics 365,4
1882,2024-10-11,Starter,29,Microsoft Dynamics 365,5
1883,2024-05-19,Business,99,Microsoft Dynamics 365,1
1883,2024-06-18,Business,99,Microsoft Dynamics 365,2
1883,2024-07-18,Business,99,Microsoft Dynamics 365,3
1883,2024-08-17,Business,99,Microsoft Dynamics 365,4
1883,2024-09-16,Business,99,Microsoft Dynamics 365,5
1883,2024-10-16,Enterprise,199,Microsoft Dynamics 365,6
1884,2024-05-22,Professional,59,Microsoft Dynamics 365,1
1885,2024-08-09,Professional,59,Microsoft Dynamics 365,1
1885,2024-09-08,Professional,59,Microsoft Dynamics 365,2
1885,2024-10-08,Professional,59,Microsoft Dynamics 365,3
1885,2024-11-07,Professional,59,Microsoft Dynamics 365,4
1888,2024-08-08,Business,99,Microsoft Dynamics 365,1
1888,2024-09-07,Business,99,Microsoft Dynamics 365,2
1888,2024-10-07,Business,99,Microsoft Dynamics 365,3
1888,2024-11-06,Business,99,Microsoft Dynamics 365,4
1888,2024-12-06,Enterprise,199,Microsoft Dynamics 365,5
1888,2025-01-05,Enterprise,199,Microsoft Dynamics 365,6
1888,2025-02-04,Enterprise,199,Microsoft Dynamics 365,7
1888,2025-03-06,Enterprise,199,Microsoft Dynamics 365,8
1888,2025-04-05,Enterprise,199,Microsoft Dynamics 365,9
1889,2024-04-22,Business,99,Microsoft Dynamics 365,1
1889,2024-05-22,Business,99,Microsoft Dynamics 365,2
1889,2024-06-21,Business,99,Microsoft Dynamics 365,3
1889,2024-07-21,Business,99,Microsoft Dynamics 365,4
1889,2024-08-20,Business,99,Microsoft Dynamics 365,5
1889,2024-09-19,Business,99,Microsoft Dynamics 365,6
1889,2024-10-19,Enterprise,199,Microsoft Dynamics 365,7
1889,2024-11-18,Enterprise,199,Microsoft Dynamics 365,8
1889,2024-12-18,Enterprise,199,Microsoft Dynamics 365,9
1889,2025-01-17,Enterprise,199,Microsoft Dynamics 365,10
1889,2025-02-16,Enterprise,199,Microsoft Dynamics 365,11
1889,2025-03-18,Enterprise,199,Microsoft Dynamics 365,12
1890,2024-07-14,Business,99,Microsoft Dynamics 365,1
1890,2024-08-13,Business,99,Microsoft Dynamics 365,2
1890,2024-09-12,Business,99,Microsoft Dynamics 365,3
1890,2024-10-12,Business,99,Microsoft Dynamics 365,4
1890,2024-11-11,Business,99,Microsoft Dynamics 365,5
1890,2024-12-11,Business,99,Microsoft Dynamics 365,6
1890,2025-01-10,Business,99,Microsoft Dynamics 365,7
1890,2025-02-09,Business,99,Microsoft Dynamics 365,8
1890,2025-03-11,Business,99,Microsoft Dynamics 365,9
1890,2025-04-10,Business,99,Microsoft Dynamics 365,10
1890,2025-05-10,Business,99,Microsoft Dynamics 365,11
1892,2024-08-09,Business,99,Microsoft Dynamics 365,1
1892,2024-09-08,Business,99,Microsoft Dynamics 365,2
1892,2024-10-08,Business,99,Microsoft Dynamics 365,3
1892,2024-11-07,Business,99,Microsoft Dynamics 365,4
1892,2024-12-07,Business,99,Microsoft Dynamics 365,5
1892,2025-01-06,Business,99,Microsoft Dynamics 365,6
1894,2024-06-28,Business,99,Microsoft Dynamics 365,1
1894,2024-07-28,Business,99,Microsoft Dynamics 365,2
1894,2024-08-27,Business,99,Microsoft Dynamics 365,3
1895,2024-08-03,Starter,29,Microsoft Dynamics 365,1
1895,2024-09-02,Starter,29,Microsoft Dynamics 365,2
1895,2024-10-02,Starter,29,Microsoft Dynamics 365,3
1895,2024-11-01,Starter,29,Microsoft Dynamics 365,4
1895,2024-12-01,Starter,29,Microsoft Dynamics 365,5
1895,2024-12-31,Professional,59,Microsoft Dynamics 365,6
1895,2025-01-30,Professional,59,Microsoft Dynamics 365,7
1896,2024-08-03,Business,99,Microsoft Dynamics 365,1
1896,2024-09-02,Business,99,Microsoft Dynamics 365,2
1896,2024-10-02,Business,99,Microsoft Dynamics 365,3
1897,2024-06-03,Business,99,Microsoft Dynamics 365,1
1897,2024-07-03,Business,99,Microsoft Dynamics 365,2
1897,2024-08-02,Business,99,Microsoft Dynamics 365,3
1897,2024-09-01,Business,99,Microsoft Dynamics 365,4
1897,2024-10-01,Business,99,Microsoft Dynamics 365,5
1897,2024-10-31,Business,99,Microsoft Dynamics 365,6
1897,2024-11-30,Enterprise,199,Microsoft Dynamics 365,7
1897,2024-12-30,Enterprise,199,Microsoft Dynamics 365,8
1897,2025-01-29,Enterprise,199,Microsoft Dynamics 365,9
1898,2024-05-23,Professional,59,Microsoft Dynamics 365,1
1898,2024-06-22,Professional,59,Microsoft Dynamics 365,2
1898,2024-07-22,Professional,59,Microsoft Dynamics 365,3
1898,2024-08-21,Professional,59,Microsoft Dynamics 365,4
1898,2024-09-20,Professional,59,Microsoft Dynamics 365,5
1898,2024-10-20,Professional,59,Microsoft Dynamics 365,6
1898,2024-11-19,Professional,59,Microsoft Dynamics 365,7
1898,2024-12-19,Professional,59,Microsoft Dynamics 365,8
1899,2024-07-21,Professional,59,Microsoft Dynamics 365,1
1899,2024-08-20,Professional,59,Microsoft Dynamics 365,2
1900,2024-06-05,Business,99,Microsoft Dynamics 365,1
1900,2024-07-05,Business,99,Microsoft Dynamics 365,2
1900,2024-08-04,Business,99,Microsoft Dynamics 365,3
1900,2024-09-03,Business,99,Microsoft Dynamics 365,4
1900,2024-10-03,Business,99,Microsoft Dynamics 365,5
1901,2024-06-29,Professional,59,Microsoft Dynamics 365,1
1901,2024-07-29,Professional,59,Microsoft Dynamics 365,2
1901,2024-08-28,Professional,59,Microsoft Dynamics 365,3
1901,2024-09-27,Professional,59,Microsoft Dynamics 365,4
1901,2024-10-27,Business,99,Microsoft Dynamics 365,5
1901,2024-11-26,Business,99,Microsoft Dynamics 365,6
1901,2024-12-26,Business,99,Microsoft Dynamics 365,7
1903,2024-06-23,Professional,59,Microsoft Dynamics 365,1
1903,2024-07-23,Professional,59,Microsoft Dynamics 365,2
1903,2024-08-22,Professional,59,Microsoft Dynamics 365,3
1903,2024-09-21,Professional,59,Microsoft Dynamics 365,4
1903,2024-10-21,Professional,59,Microsoft Dynamics 365,5
1903,2024-11-20,Professional,59,Microsoft Dynamics 365,6
1903,2024-12-20,Professional,59,Microsoft Dynamics 365,7
1903,2025-01-19,Professional,59,Microsoft Dynamics 365,8
1903,2025-02-18,Professional,59,Microsoft Dynamics 365,9
1903,2025-03-20,Professional,59,Microsoft Dynamics 365,10
1903,2025-04-19,Professional,59,Microsoft Dynamics 365,11
1904,2024-07-17,Starter,29,Microsoft Dynamics 365,1
1904,2024-08-16,Starter,29,Microsoft Dynamics 365,2
1904,2024-09-15,Starter,29,Microsoft Dynamics 365,3
1904,2024-10-15,Starter,29,Microsoft Dynamics 365,4
1904,2024-11-14,Starter,29,Microsoft Dynamics 365,5
1904,2024-12-14,Starter,29,Microsoft Dynamics 365,6
1904,2025-01-13,Starter,29,Microsoft Dynamics 365,7
1905,2024-05-01,Starter,29,Microsoft Dynamics 365,1
1905,2024-05-31,Starter,29,Microsoft Dynamics 365,2
1905,2024-06-30,Starter,29,Microsoft Dynamics 365,3
1905,2024-07-30,Starter,29,Microsoft Dynamics 365,4
1905,2024-08-29,Starter,29,Microsoft Dynamics 365,5
1905,2024-09-28,Starter,29,Microsoft Dynamics 365,6
1905,2024-10-28,Starter,29,Microsoft Dynamics 365,7
1906,2024-07-02,Enterprise,199,Microsoft Dynamics 365,1
1906,2024-08-01,Enterprise,199,Microsoft Dynamics 365,2
1907,2024-06-03,Enterprise,199,Microsoft Dynamics 365,1
1907,2024-07-03,Enterprise,199,Microsoft Dynamics 365,2
1907,2024-08-02,Enterprise,199,Microsoft Dynamics 365,3
1908,2024-05-22,Business,99,Microsoft Dynamics 365,1
1908,2024-06-21,Business,99,Microsoft Dynamics 365,2
1911,2024-07-30,Business,99,Microsoft Dynamics 365,1
1911,2024-08-29,Business,99,Microsoft Dynamics 365,2
1911,2024-09-28,Business,99,Microsoft Dynamics 365,3
1911,2024-10-28,Business,99,Microsoft Dynamics 365,4
1911,2024-11-27,Business,99,Microsoft Dynamics 365,5
1911,2024-12-27,Business,99,Microsoft Dynamics 365,6
1911,2025-01-26,Enterprise,199,Microsoft Dynamics 365,7
1911,2025-02-25,Enterprise,199,Microsoft Dynamics 365,8
1911,2025-03-27,Enterprise,199,Microsoft Dynamics 365,9
1911,2025-04-26,Enterprise,199,Microsoft Dynamics 365,10
1911,2025-05-26,Enterprise,199,Microsoft Dynamics 365,11
1912,2024-05-10,Business,99,Microsoft Dynamics 365,1
1912,2024-06-09,Business,99,Microsoft Dynamics 365,2
1912,2024-07-09,Business,99,Microsoft Dynamics 365,3
1912,2024-08-08,Business,99,Microsoft Dynamics 365,4
1912,2024-09-07,Business,99,Microsoft Dynamics 365,5
1916,2024-07-21,Business,99,Microsoft Dynamics 365,1
1916,2024-08-20,Business,99,Microsoft Dynamics 365,2
1916,2024-09-19,Business,99,Microsoft Dynamics 365,3
1916,2024-10-19,Business,99,Microsoft Dynamics 365,4
1916,2024-11-18,Enterprise,199,Microsoft Dynamics 365,5
1916,2024-12-18,Enterprise,199,Microsoft Dynamics 365,6
1916,2025-01-17,Enterprise,199,Microsoft Dynamics 365,7
1916,2025-02-16,Enterprise,199,Microsoft Dynamics 365,8
1916,2025-03-18,Enterprise,199,Microsoft Dynamics 365,9
1917,2024-06-30,Enterprise,199,Microsoft Dynamics 365,1
1917,2024-07-30,Enterprise,199,Microsoft Dynamics 365,2
1918,2024-07-16,Professional,59,Microsoft Dynamics 365,1
1918,2024-08-15,Professional,59,Microsoft Dynamics 365,2
1918,2024-09-14,Professional,59,Microsoft Dynamics 365,3
1918,2024-10-14,Professional,59,Microsoft Dynamics 365,4
1918,2024-11-13,Professional,59,Microsoft Dynamics 365,5
1918,2024-12-13,Professional,59,Microsoft Dynamics 365,6
1918,2025-01-12,Professional,59,Microsoft Dynamics 365,7
1918,2025-02-11,Professional,59,Microsoft Dynamics 365,8
1918,2025-03-13,Professional,59,Microsoft Dynamics 365,9
1918,2025-04-12,Professional,59,Microsoft Dynamics 365,10
1919,2024-08-19,Enterprise,199,Microsoft Dynamics 365,1
1919,2024-09-18,Enterprise,199,Microsoft Dynamics 365,2
1919,2024-10-18,Enterprise,199,Microsoft Dynamics 365,3
1919,2024-11-17,Enterprise,199,Microsoft Dynamics 365,4
1919,2024-12-17,Enterprise,199,Microsoft Dynamics 365,5
1921,2024-07-20,Business,99,Microsoft Dynamics 365,1
1921,2024-08-19,Business,99,Microsoft Dynamics 365,2
1921,2024-09-18,Business,99,Microsoft Dynamics 365,3
1921,2024-10-18,Business,99,Microsoft Dynamics 365,4
1921,2024-11-17,Business,99,Microsoft Dynamics 365,5
1921,2024-12-17,Business,99,Microsoft Dynamics 365,6
1921,2025-01-16,Business,99,Microsoft Dynamics 365,7
1921,2025-02-15,Business,99,Microsoft Dynamics 365,8
1921,2025-03-17,Enterprise,199,Microsoft Dynamics 365,9
1921,2025-04-16,Enterprise,199,Microsoft Dynamics 365,10
1921,2025-05-16,Enterprise,199,Microsoft Dynamics 365,11
1921,2025-06-15,Enterprise,199,Microsoft Dynamics 365,12
1922,2024-07-30,Enterprise,199,Microsoft Dynamics 365,1
1922,2024-08-29,Enterprise,199,Microsoft Dynamics 365,2
1922,2024-09-28,Enterprise,199,Microsoft Dynamics 365,3
1922,2024-10-28,Enterprise,199,Microsoft Dynamics 365,4
1923,2024-04-20,Professional,59,Microsoft Dynamics 365,1
1923,2024-05-20,Professional,59,Microsoft Dynamics 365,2
1923,2024-06-19,Professional,59,Microsoft Dynamics 365,3
1923,2024-07-19,Professional,59,Microsoft Dynamics 365,4
1923,2024-08-18,Business,99,Microsoft Dynamics 365,5
1923,2024-09-17,Business,99,Microsoft Dynamics 365,6
1923,2024-10-17,Business,99,Microsoft Dynamics 365,7
1923,2024-11-16,Business,99,Microsoft Dynamics 365,8
1923,2024-12-16,Business,99,Microsoft Dynamics 365,9
1927,2024-06-06,Professional,59,Microsoft Dynamics 365,1
1927,2024-07-06,Professional,59,Microsoft Dynamics 365,2
1927,2024-08-05,Professional,59,Microsoft Dynamics 365,3
1928,2024-07-23,Business,99,Microsoft Dynamics 365,1
1929,2024-08-06,Professional,59,Microsoft Dynamics 365,1
1929,2024-09-05,Professional,59,Microsoft Dynamics 365,2
1929,2024-10-05,Professional,59,Microsoft Dynamics 365,3
1930,2024-07-12,Enterprise,199,Microsoft Dynamics 365,1
1930,2024-08-11,Enterprise,199,Microsoft Dynamics 365,2
1930,2024-09-10,Enterprise,199,Microsoft Dynamics 365,3
1930,2024-10-10,Enterprise,199,Microsoft Dynamics 365,4
1930,2024-11-09,Enterprise,199,Microsoft Dynamics 365,5
1930,2024-12-09,Enterprise,199,Microsoft Dynamics 365,6
1931,2024-07-16,Professional,59,Microsoft Dynamics 365,1
1931,2024-08-15,Professional,59,Microsoft Dynamics 365,2
1931,2024-09-14,Professional,59,Microsoft Dynamics 365,3
1931,2024-10-14,Professional,59,Microsoft Dynamics 365,4
1931,2024-11-13,Professional,59,Microsoft Dynamics 365,5
1932,2024-08-03,Enterprise,199,Microsoft Dynamics 365,1
1932,2024-09-02,Enterprise,199,Microsoft Dynamics 365,2
1932,2024-10-02,Enterprise,199,Microsoft Dynamics 365,3
1932,2024-11-01,Enterprise,199,Microsoft Dynamics 365,4
1932,2024-12-01,Enterprise,199,Microsoft Dynamics 365,5
1932,2024-12-31,Enterprise,199,Microsoft Dynamics 365,6
1932,2025-01-30,Enterprise,199,Microsoft Dynamics 365,7
1932,2025-03-01,Enterprise,199,Microsoft Dynamics 365,8
1932,2025-03-31,Enterprise,199,Microsoft Dynamics 365,9
1932,2025-04-30,Enterprise,199,Microsoft Dynamics 365,10
1932,2025-05-30,Enterprise,199,Microsoft Dynamics 365,11
1933,2024-08-15,Business,99,Microsoft Dynamics 365,1
1933,2024-09-14,Business,99,Microsoft Dynamics 365,2
1933,2024-10-14,Business,99,Microsoft Dynamics 365,3
1933,2024-11-13,Business,99,Microsoft Dynamics 365,4
1933,2024-12-13,Business,99,Microsoft Dynamics 365,5
1933,2025-01-12,Business,99,Microsoft Dynamics 365,6
1933,2025-02-11,Business,99,Microsoft Dynamics 365,7
1933,2025-03-13,Business,99,Microsoft Dynamics 365,8
1933,2025-04-12,Business,99,Microsoft Dynamics 365,9
1933,2025-05-12,Business,99,Microsoft Dynamics 365,10
1933,2025-06-11,Business,99,Microsoft Dynamics 365,11
1933,2025-07-11,Business,99,Microsoft Dynamics 365,12
1934,2024-06-18,Enterprise,199,Microsoft Dynamics 365,1
1935,2024-06-22,Professional,59,Microsoft Dynamics 365,1
1935,2024-07-22,Professional,59,Microsoft Dynamics 365,2
1935,2024-08-21,Professional,59,Microsoft Dynamics 365,3
1935,2024-09-20,Professional,59,Microsoft Dynamics 365,4
1935,2024-10-20,Professional,59,Microsoft Dynamics 365,5
1935,2024-11-19,Professional,59,Microsoft Dynamics 365,6
1935,2024-12-19,Business,99,Microsoft Dynamics 365,7
1935,2025-01-18,Business,99,Microsoft Dynamics 365,8
1935,2025-02-17,Business,99,Microsoft Dynamics 365,9
1935,2025-03-19,Business,99,Microsoft Dynamics 365,10
1935,2025-04-18,Business,99,Microsoft Dynamics 365,11
1936,2024-06-27,Business,99,Microsoft Dynamics 365,1
1936,2024-07-27,Business,99,Microsoft Dynamics 365,2
1936,2024-08-26,Business,99,Microsoft Dynamics 365,3
1936,2024-09-25,Business,99,Microsoft Dynamics 365,4
1936,2024-10-25,Business,99,Microsoft Dynamics 365,5
1936,2024-11-24,Business,99,Microsoft Dynamics 365,6
1936,2024-12-24,Business,99,Microsoft Dynamics 365,7
1936,2025-01-23,Business,99,Microsoft Dynamics 365,8
1937,2024-08-16,Business,99,Microsoft Dynamics 365,1
1937,2024-09-15,Business,99,Microsoft Dynamics 365,2
1937,2024-10-15,Business,99,Microsoft Dynamics 365,3
1937,2024-11-14,Business,99,Microsoft Dynamics 365,4
1937,2024-12-14,Business,99,Microsoft Dynamics 365,5
1937,2025-01-13,Business,99,Microsoft Dynamics 365,6
1937,2025-02-12,Business,99,Microsoft Dynamics 365,7
1937,2025-03-14,Business,99,Microsoft Dynamics 365,8
1938,2024-05-26,Business,99,Microsoft Dynamics 365,1
1938,2024-06-25,Business,99,Microsoft Dynamics 365,2
1939,2024-05-16,Professional,59,Microsoft Dynamics 365,1
1939,2024-06-15,Professional,59,Microsoft Dynamics 365,2
1939,2024-07-15,Professional,59,Microsoft Dynamics 365,3
1939,2024-08-14,Professional,59,Microsoft Dynamics 365,4
1939,2024-09-13,Professional,59,Microsoft Dynamics 365,5
1939,2024-10-13,Professional,59,Microsoft Dynamics 365,6
1939,2024-11-12,Professional,59,Microsoft Dynamics 365,7
1939,2024-12-12,Professional,59,Microsoft Dynamics 365,8
1939,2025-01-11,Professional,59,Microsoft Dynamics 365,9
1939,2025-02-10,Professional,59,Microsoft Dynamics 365,10
1939,2025-03-12,Professional,59,Microsoft Dynamics 365,11
1939,2025-04-11,Professional,59,Microsoft Dynamics 365,12
1940,2024-04-17,Business,99,Microsoft Dynamics 365,1
1940,2024-05-17,Business,99,Microsoft Dynamics 365,2
1942,2024-04-26,Business,99,Microsoft Dynamics 365,1
1943,2024-05-31,Professional,59,Microsoft Dynamics 365,1
1943,2024-06-30,Professional,59,Microsoft Dynamics 365,2
1943,2024-07-30,Professional,59,Microsoft Dynamics 365,3
1943,2024-08-29,Professional,59,Microsoft Dynamics 365,4
1943,2024-09-28,Professional,59,Microsoft Dynamics 365,5
1943,2024-10-28,Professional,59,Microsoft Dynamics 365,6
1944,2024-07-15,Business,99,Microsoft Dynamics 365,1
1944,2024-08-14,Business,99,Microsoft Dynamics 365,2
1944,2024-09-13,Business,99,Microsoft Dynamics 365,3
1944,2024-10-13,Business,99,Microsoft Dynamics 365,4
1944,2024-11-12,Business,99,Microsoft Dynamics 365,5
1944,2024-12-12,Business,99,Microsoft Dynamics 365,6
1944,2025-01-11,Business,99,Microsoft Dynamics 365,7
1944,2025-02-10,Enterprise,199,Microsoft Dynamics 365,8
1946,2024-06-13,Starter,29,Microsoft Dynamics 365,1
1946,2024-07-13,Starter,29,Microsoft Dynamics 365,2
1946,2024-08-12,Starter,29,Microsoft Dynamics 365,3
1946,2024-09-11,Starter,29,Microsoft Dynamics 365,4
1946,2024-10-11,Starter,29,Microsoft Dynamics 365,5
1946,2024-11-10,Professional,59,Microsoft Dynamics 365,6
1946,2024-12-10,Professional,59,Microsoft Dynamics 365,7
1946,2025-01-09,Professional,59,Microsoft Dynamics 365,8
1946,2025-02-08,Professional,59,Microsoft Dynamics 365,9
1946,2025-03-10,Professional,59,Microsoft Dynamics 365,10
1946,2025-04-09,Professional,59,Microsoft Dynamics 365,11
1946,2025-05-09,Professional,59,Microsoft Dynamics 365,12
1947,2024-06-17,Starter,29,Microsoft Dynamics 365,1
1948,2024-07-13,Business,99,Microsoft Dynamics 365,1
1948,2024-08-12,Business,99,Microsoft Dynamics 365,2
1948,2024-09-11,Business,99,Microsoft Dynamics 365,3
1948,2024-10-11,Business,99,Microsoft Dynamics 365,4
1949,2024-05-22,Enterprise,199,Microsoft Dynamics 365,1
1949,2024-06-21,Enterprise,199,Microsoft Dynamics 365,2
1949,2024-07-21,Enterprise,199,Microsoft Dynamics 365,3
1949,2024-08-20,Enterprise,199,Microsoft Dynamics 365,4
1949,2024-09-19,Enterprise,199,Microsoft Dynamics 365,5
1949,2024-10-19,Enterprise,199,Microsoft Dynamics 365,6
1949,2024-11-18,Enterprise,199,Microsoft Dynamics 365,7
1949,2024-12-18,Enterprise,199,Microsoft Dynamics 365,8
1949,2025-01-17,Enterprise,199,Microsoft Dynamics 365,9
1949,2025-02-16,Enterprise,199,Microsoft Dynamics 365,10
1949,2025-03-18,Enterprise,199,Microsoft Dynamics 365,11
1949,2025-04-17,Enterprise,199,Microsoft Dynamics 365,12
1950,2024-06-19,Professional,59,Microsoft Dynamics 365,1
1950,2024-07-19,Professional,59,Microsoft Dynamics 365,2
1950,2024-08-18,Professional,59,Microsoft Dynamics 365,3
1950,2024-09-17,Professional,59,Microsoft Dynamics 365,4
1950,2024-10-17,Professional,59,Microsoft Dynamics 365,5
1951,2024-05-16,Professional,59,Microsoft Dynamics 365,1
1951,2024-06-15,Professional,59,Microsoft Dynamics 365,2
1951,2024-07-15,Professional,59,Microsoft Dynamics 365,3
1951,2024-08-14,Professional,59,Microsoft Dynamics 365,4
1951,2024-09-13,Professional,59,Microsoft Dynamics 365,5
1951,2024-10-13,Professional,59,Microsoft Dynamics 365,6
1951,2024-11-12,Professional,59,Microsoft Dynamics 365,7
1951,2024-12-12,Professional,59,Microsoft Dynamics 365,8
1951,2025-01-11,Professional,59,Microsoft Dynamics 365,9
1951,2025-02-10,Professional,59,Microsoft Dynamics 365,10
1951,2025-03-12,Business,99,Microsoft Dynamics 365,11
1951,2025-04-11,Business,99,Microsoft Dynamics 365,12
1952,2024-07-13,Professional,59,Microsoft Dynamics 365,1
1952,2024-08-12,Professional,59,Microsoft Dynamics 365,2
1954,2024-07-14,Business,99,Microsoft Dynamics 365,1
1955,2024-08-02,Enterprise,199,Microsoft Dynamics 365,1
1955,2024-09-01,Enterprise,199,Microsoft Dynamics 365,2
1955,2024-10-01,Enterprise,199,Microsoft Dynamics 365,3
1955,2024-10-31,Enterprise,199,Microsoft Dynamics 365,4
1955,2024-11-30,Enterprise,199,Microsoft Dynamics 365,5
1955,2024-12-30,Enterprise,199,Microsoft Dynamics 365,6
1956,2024-07-08,Business,99,Microsoft Dynamics 365,1
1956,2024-08-07,Business,99,Microsoft Dynamics 365,2
1956,2024-09-06,Business,99,Microsoft Dynamics 365,3
1956,2024-10-06,Business,99,Microsoft Dynamics 365,4
1956,2024-11-05,Business,99,Microsoft Dynamics 365,5
1956,2024-12-05,Business,99,Microsoft Dynamics 365,6
1956,2025-01-04,Business,99,Microsoft Dynamics 365,7
1957,2024-06-19,Starter,29,Microsoft Dynamics 365,1
1958,2024-08-26,Business,99,Microsoft Dynamics 365,1
1958,2024-09-25,Business,99,Microsoft Dynamics 365,2
1959,2024-05-04,Business,99,Microsoft Dynamics 365,1
1959,2024-06-03,Business,99,Microsoft Dynamics 365,2
1959,2024-07-03,Business,99,Microsoft Dynamics 365,3
1959,2024-08-02,Business,99,Microsoft Dynamics 365,4
1960,2024-07-11,Professional,59,Microsoft Dynamics 365,1
1960,2024-08-10,Professional,59,Microsoft Dynamics 365,2
1960,2024-09-09,Professional,59,Microsoft Dynamics 365,3
1960,2024-10-09,Professional,59,Microsoft Dynamics 365,4
1960,2024-11-08,Professional,59,Microsoft Dynamics 365,5
1960,2024-12-08,Professional,59,Microsoft Dynamics 365,6
1960,2025-01-07,Professional,59,Microsoft Dynamics 365,7
1960,2025-02-06,Professional,59,Microsoft Dynamics 365,8
1960,2025-03-08,Professional,59,Microsoft Dynamics 365,9
1962,2024-04-26,Business,99,Microsoft Dynamics 365,1
1962,2024-05-26,Business,99,Microsoft Dynamics 365,2
1963,2024-08-05,Business,99,Microsoft Dynamics 365,1
1963,2024-09-04,Business,99,Microsoft Dynamics 365,2
1963,2024-10-04,Business,99,Microsoft Dynamics 365,3
1963,2024-11-03,Business,99,Microsoft Dynamics 365,4
1963,2024-12-03,Business,99,Microsoft Dynamics 365,5
1963,2025-01-02,Business,99,Microsoft Dynamics 365,6
1963,2025-02-01,Business,99,Microsoft Dynamics 365,7
1963,2025-03-03,Business,99,Microsoft Dynamics 365,8
1963,2025-04-02,Business,99,Microsoft Dynamics 365,9
1963,2025-05-02,Business,99,Microsoft Dynamics 365,10
1963,2025-06-01,Business,99,Microsoft Dynamics 365,11
1964,2024-05-17,Business,99,Microsoft Dynamics 365,1
1964,2024-06-16,Business,99,Microsoft Dynamics 365,2
1964,2024-07-16,Business,99,Microsoft Dynamics 365,3
1964,2024-08-15,Business,99,Microsoft Dynamics 365,4
1965,2024-08-05,Professional,59,Microsoft Dynamics 365,1
1965,2024-09-04,Professional,59,Microsoft Dynamics 365,2
1965,2024-10-04,Professional,59,Microsoft Dynamics 365,3
1965,2024-11-03,Professional,59,Microsoft Dynamics 365,4
1965,2024-12-03,Professional,59,Microsoft Dynamics 365,5
1965,2025-01-02,Professional,59,Microsoft Dynamics 365,6
1965,2025-02-01,Professional,59,Microsoft Dynamics 365,7
1965,2025-03-03,Professional,59,Microsoft Dynamics 365,8
1965,2025-04-02,Professional,59,Microsoft Dynamics 365,9
1965,2025-05-02,Professional,59,Microsoft Dynamics 365,10
1965,2025-06-01,Professional,59,Microsoft Dynamics 365,11
1965,2025-07-01,Professional,59,Microsoft Dynamics 365,12
1966,2024-06-14,Professional,59,Microsoft Dynamics 365,1
1966,2024-07-14,Professional,59,Microsoft Dynamics 365,2
1966,2024-08-13,Professional,59,Microsoft Dynamics 365,3
1966,2024-09-12,Professional,59,Microsoft Dynamics 365,4
1966,2024-10-12,Business,99,Microsoft Dynamics 365,5
1966,2024-11-11,Business,99,Microsoft Dynamics 365,6
1966,2024-12-11,Business,99,Microsoft Dynamics 365,7
1966,2025-01-10,Business,99,Microsoft Dynamics 365,8
